"ItemCode","Packing","BarCode","SPrice","Qty"
"19413","Pkt","5060068553967","480","1"
"12653","Pc","6290360597928","690","1"
"12653","Pc","6290360597942","690","1"
"12653","Pc","6290360597959","690","1"
"12653","Pc","6291106069358","690","1"
"12653","Pc","6290360597935","690","1"
"19414","Pc","8964002493234","340","1"
"19415","Pc","6291069757354","580","1"
"19416","Pc","8964002492923","310","1"
"19417","Pc","8964002492961","310","1"
"19418","Pc","8964002492886","290","1"
"12565","Pc","4901331503535","620","1"
"12566","Pc","4901331503542","710","1"
"19419","TIN","194191","2150","1"
"19420","BOTTLE","3474636975655","14000","1"
"13137","Box","769503783734","235","1"
"18873","Box","769503783802","235","1"
"7682","SACHET","8961008221700","30","1"
"17637","Box","8961103062123","230","12"
"19421","Box","8964001529859","230","12"
"19421","Pc","8964001529828","20","1"
"19422","Pc","8964000506257","480","1"
"19423","BOTTLE","199628038714","3320","1"
"19424","Pc","8964000585634","30","1"
"19426","Pc","8964000585641","30","1"
"19425","Pc","8964000585627","30","1"
"19427","POUCH","4794232522626","550","1"
"19428","POUCH","8886300004106","120","1"
"1562","SACHET","6009679064676","50","1"
"19429","Pc","7622201508524","490","1"
"19430","POUCH","8964001182030","125","1"
"19430","POUCH","8964001182085","125","1"
"19430","POUCH","8964001182047","125","1"
"19430","POUCH","8964001182092","125","1"
"19431","Pkt","6921936907086","430","1"
"14310","Pc","3574660020502","330","1"
"1248","Pkt","8964003083274","2350","1"
"19432","TIN","199628104730","2150","1"
"19433","Box","194331","1090","1"
"19434","Box","194341","940","1"
"19435","Box","194351","1460","1"
"19436","Box","194361","1820","1"
"19437","Box","194371","1980","1"
"17272","Pc","6972919088865","130","1"
"18684","Pc","6951420900118","210","1"
"18684","Pc","6951420900156","210","1"
"18684","Pc","6951420900149","210","1"
"19438","Pc","6972603720019","190","1"
"19439","Pc","6922369921458","385","1"
"19440","Pc","4603739982232","130","1"
"2813","Box","28131","960","1"
"2891","POUCH","28911","690","1"
"4620","Box","46201","2230","1"
"6580","Box","65801","1130","1"
"5487","Box","54871","725","1"
"3274","Box","32741","1340","1"
"2750","Box","27501","1470","1"
"2884","Box","28841","2120","1"
"2879","Box","28791","1070","1"
"2886","Box","28861","1740","1"
"19441","SACHET","2022040402802","70","1"
"19441","SACHET","194412","70","1"
"19136","Box","6253341410753","200","1"
"19136","Box","6253341410692","200","1"
"19442","Bag","VIP 923113412227","750","1"
"15535","Box","8964003590390","420","12"
"15535","Pc","8964003590383","35","1"
"503","Pc","4600104041792","770","1"
"14524","Pkt","6973286800029","140","1"
"19443","Pc","194431","1370","1"
"6681","Box","7622202049880","470","24"
"6681","Pc","7622202049897","20","1"
"15083","Pc","4792081014767","290","1"
"14930","PATTA","8801619048825","530","1"
"14930","PATTA","6291105153287","530","1"
"14930","PATTA","6291105153263","530","1"
"14930","PATTA","6291105153294","530","1"
"6626","JAR","42204084","1190","1"
"19444","PATTA","5001881880052","210","1"
"19444","PATTA","5060453459874","210","1"
"19444","PATTA","5060453459881","210","1"
"19445","JAR","5056446709446","230","1"
"19445","JAR","5056446709415","230","1"
"19445","JAR","5056446709439","230","1"
"19445","JAR","5056446709422","230","1"
"2929","Pc","8961014260809","510","1"
"8998","POUCH","8961014255775","830","1"
"19447","JAR","7891000361917","2950","1"
"8695","Pc","3587925249594","670","1"
"10479","SACHET","8886950015217","50","1"
"727","SACHET","8886950015200","10","1"
"17701","POUCH","8886950018256","160","1"
"17702","POUCH","8886950018263","160","1"
"19448","Box","6260128708354","850","24"
"19448","Box","6260128708408","850","24"
"19448","Pc","6260128707593","40","1"
"19448","Pc","6260128707630","40","1"
"12327","Pc","6262373500356","40","1"
"12327","Box","","850","24"
"19449","Pc","6260503620653","60","1"
"12438","Pc","0162510216710054","60","1"
"4870","Pc","48701","490","1"
"19450","Pc","194501","180","1"
"19451","Pkt","194511","40","1"
"8325","Box","769503783901","235","1"
"19452","BOTTLE","6281015510102","430","1"
"19453","Pc","8961100314157","70","1"
"13558","Pc","135582","230","1"
"19454","JAR","725765615497","790","1"
"19455","Pc","6927728501241","150","1"
"19456","Pc","194561","180","1"
"19329","Pc","0735816881122","840","1"
"19457","Pkt","194571","480","1"
"19458","Pc","194581","280","1"
"6401","Pc","64011","195","1"
"19459","Pc","194591","290","1"
"6680","Box","7622202036293","700","24"
"6680","Pc","7622202036309","30","1"
"9155","Box","7622202045646","700","24"
"9155","Pc","7622202045653","30","1"
"513","Box","8961003532139","295","1"
"11867","Pc","6291109270102","720","1"
"4865","Pc","48651","130","1"
"19461","BOTTLE","194611","1770","1"
"19462","JAR","8807502377171","980","1"
"19463","TIN","8437002250270","620","1"
"19464","JAR","8714599524244","1090","1"
"13216","TIN","4037719068515","830","1"
"13216","TIN","4013197767119","830","1"
"13216","TIN","4037719068522","830","1"
"13216","TIN","4037719067228","830","1"
"13216","TIN","4037719065002","830","1"
"13216","TIN","4037719065057","830","1"
"13216","TIN","4037719065033","830","1"
"13216","TIN","4013197767010","830","1"
"13216","TIN","4037719068171","830","1"
"13216","TIN","4037719067204","830","1"
"19465","Pc","032134232248","940","1"
"19465","Pc","032134239186","940","1"
"19465","Pc","032134285053","940","1"
"19466","SACHET","194661","395","1"
"19467","TIN","7891000892473","1590","1"
"19468","POUCH","6901018432194","680","1"
"19469","POUCH","745114929365","670","1"
"19470","Pkt","6260653700823","490","1"
"19471","Pkt","6260653700632","490","1"
"19472","Pkt","6260653700625","490","1"
"19473","Pc","194731","270","1"
"19474","Pc","8901030649905","530","1"
"3714","Pc","3610340640315","950","1"
"19475","Pc","3600520619101","2900","1"
"19476","Pc","3610340669606","1760","1"
"15465","Pc","3700066738615","1380","1"
"15465","Pc","3700066738745","1380","1"
"15465","Pc","3700066738769","1380","1"
"15465","Pc","3700066713674","1380","1"
"15465","Pc","3700066713254","1380","1"
"13896","Pc","6291105540124","660","1"
"13896","Pc","6291105540049","660","1"
"13896","Pc","6291105540025","660","1"
"13896","Pc","6291105540018","660","1"
"13896","Pc","6291105540148","660","1"
"1936","Pc","3701436915780","5140","1"
"18373","Pc","6291107675862","620","1"
"12703","Pc","6293708010349","1030","1"
"12313","Pc","6824637104276","690","1"
"19477","Pc","737052802800","7840","1"
"19478","Pc","8005610295374","7330","1"
"19479","Pc","719346021814","6450","1"
"19480","Pc","1292893654568","280","1"
"19332","Pc","6973686731237","280","1"
"19481","Pc","3521585685132","280","1"
"19482","Pc","194821","280","1"
"19484","Pc","194841","290","1"
"19485","Pc","194851","345","1"
"19483","Pc","194831","160","1"
"5241","TIN","8964002344062","100","1"
"19486","Pc","194861","330","1"
"19487","Pc","194871","260","1"
"18393","Pc","183932","490","1"
"19488","Pc","194881","190","1"
"5105","Pc","51051","1190","1"
"2640","Pc","26401","740","1"
"8307","Box","8964003590543","230","1"
"19490","Pc","8710103881476","6940","1"
"19491","Pc","8710103883401","3380","1"
"19492","Pc","8710103881353","6840","1"
"19493","Pc","8001673102499","160","1"
"19494","Pc","8710103791614","4860","1"
"19495","Pc","194951","590","1"
"19496","Pc","194961","160","1"
"19497","Pc","8710103742821","2930","1"
"19498","BOTTLE","3001534152022","690","1"
"19499","BOTTLE","3001534152001","690","1"
"19500","Pc","195001","680","1"
"19505","PATTA","5000394096011","590","1"
"19504","PATTA","5000394097858","590","1"
"19503","PATTA","8888021200119","430","1"
"19502","PATTA","8888021200157","430","1"
"19501","PATTA","8888021301434","820","1"
"19506","PATTA","4260033152305","820","1"
"19507","Pc","7841646100012","460","1"
"19508","Pc","195081","430","1"
"7770","Pc","8901030871276","560","1"
"19103","Pc","8901088149594","540","1"
"19509","Pc","8901138511487","440","1"
"1663","Pc","8999777016784","660","1"
"1663","Pc","8999777007430","660","1"
"19510","Pc","5000158062993","770","1"
"19511","Pc","5011417539873","770","1"
"19512","Pkt","3059944025102","740","1"
"11896","Pc","8412428025343","840","1"
"19513","Pc","8992304096723","890","1"
"19514","Pc","3274870303166","15650","1"
"11950","Pc","3614273650311","12900","1"
"19515","Pc","3414200640015","6650","1"
"15469","Pc","6290171010470","3930","1"
"19516","Pc","6290201349914","3340","1"
"19517","Pc","6290201349938","3340","1"
"19518","Pc","085715801975","11750","1"
"19520","Pc","6290201350279","1440","1"
"19519","Pc","6290201350255","1440","1"
"19521","Pc","6290201350323","1190","1"
"19522","Pc","6290201350361","1190","1"
"19523","Pc","6290201379645","1190","1"
"19527","Pc","6290201350095","1190","1"
"19526","Pc","6290201349716","1190","1"
"19525","Pc","6290201379683","1190","1"
"19524","Pc","6290201379614","1190","1"
"19530","Pc","6290201350217","1690","1"
"19529","Pc","6290201350194","1690","1"
"19528","Pc","6290201350231","1880","1"
"19531","Pc","6290201350163","1730","1"
"19532","Pc","6290201350156","1730","1"
"19533","Pc","6290201350248","1840","1"
"19534","Pc","3614229823806","13470","1"
"249","JAR","8961014261660","390","1"
"19574","Pc","9873725764554","410","1"
"19575","Pc","735816981150","390","1"
"19576","BOTTLE","735816797416","980","1"
"19577","BOTTLE","735816558185","1080","1"
"19578","Pc","735816893781","780","1"
"19579","Pc","735816593919","840","1"
"19580","Pc","735816611088","980","1"
"4902","Pc","42069775","220","1"
"5776","Box","8445290238351","5400","36"
"5174","Pc","8888202026781","620","1"
"19581","Box","8961101705206","1380","1"
"19582","Pc","195821","2950","1"
"19583","Pc","195831","3650","1"
"19584","Pc","195841","2700","1"
"19585","Pc","195851","6900","1"
"19586","Pc","195861","7900","1"
"19587","Pc","195871","1250","1"
"19588","Pkt","8964003018436","200","1"
"8599","Pkt","8964003062033","1320","1"
"13139","Box","769503783710","235","1"
"19589","Pc","1252021125203","380","1"
"19590","JAR","8002742112180","445","1"
"1117","Pc","8886950074665","240","1"
"15153","Pc","8992222050203","380","1"
"15153","Pc","8992222052993","380","1"
"15153","Pc","8992222050098","380","1"
"15153","Pc","8992222055222","380","1"
"15153","Pc","8992222050142","380","1"
"1663","Pc","8999777014315","660","1"
"19591","Pump","8850007090281","1670","1"
"19592","Pc","8850007040354","685","1"
"19593","Pc","4801010524304","430","1"
"19594","Pc","8888115000151","410","1"
"19595","Pc","8888115000144","630","1"
"17315","Box","8964003378318","350","1"
"19609","Pc","196091","70","1"
"19610","Pc","196101","230","1"
"19611","Pc","196111","95","1"
"19612","Pc","196121","290","1"
"19613","Pc","047400240407","1430","1"
"19614","Pc","8712561485524","680","1"
"9109","Pc","91091","1050","1"
"19615","Pc","196151","720","1"
"3382","Pc","33821","485","1"
"19616","Pc","196161","240","1"
"5510","Pc","55101","395","1"
"19617","Pc","196171","520","1"
"19618","Pc","196181","520","1"
"19619","Bag","196191","370","1"
"19620","Pc","196201","480","1"
"19621","Pc","196211","1640","1"
"19622","Pc","196221","290","1"
"19623","Pc","196231","320","1"
"19624","POUCH","8964000192474","270","1"
"19625","TIN","8964000002506","600","1"
"19625","CTN","8964000002513","2400","4"
"19626","Pc","6932309510017","250","1"
"19627","Pc","196271","570","1"
"19628","Pc","196281","280","1"
"19629","Pc","196291","490","1"
"19630","Pc","196301","290","1"
"19631","Pc","196311","620","1"
"19632","Pkt","196321","245","1"
"1663","Pc","8999777017620","660","1"
"1663","Pc","8999777015893","660","1"
"19633","Box","8961003575761","295","1"
"19634","Box","8961003573248","295","1"
"19635","Box","8961003583704","295","1"
"188","Pc","8961101233952","240","1"
"18438","Box","769503781266","235","1"
"2441","Box","769503783765","235","1"
"5776","Pc","96202364","160","1"
"19535","Pc","6291110003460","1240","1"
"19536","Box","8961102502583","970","10"
"19536","Pc","8961102502545","100","1"
"19537","POUCH","8961102503566","70","1"
"19538","Pc","783320413698","18650","1"
"8401","200G","84013","340","0.2"
"19539","Pc","195391","660","1"
"19540","Pc","195401","680","1"
"19541","Box","8961103060402","175","1"
"19542","Pc","8901030829062","760","1"
"19543","JAR","8681857033308","970","1"
"19543","JAR","8681857033506","970","1"
"19543","JAR","8681857033209","970","1"
"19543","JAR","8681857033001","970","1"
"19544","Pkt","8886001026025","590","1"
"19545","Pkt","195451","145","1"
"19546","Pkt","195461","180","1"
"19547","Pkt","195471","360","1"
"19548","Pc","195481","270","1"
"19549","Pc","195491","120","1"
"19550","Pc","195501","230","1"
"19551","Pc","195511","190","1"
"19552","Pc","195521","245","1"
"19553","Pc","195531","800","1"
"19554","Pc","195541","5300","1"
"19555","Pc","195551","5300","1"
"19556","Pc","195561","3500","1"
"19557","Pc","195571","4950","1"
"19558","Pc","8964002137954","160","1"
"19559","Pc","8964002137985","190","1"
"19560","Pc","8964002137947","150","1"
"19561","Pc","8964002137978","180","1"
"19562","Pc","8964003820107","160","1"
"19563","Pc","8964003820114","190","1"
"19564","Pkt","4426423272408","585","1"
"19565","Pkt","3570185726431","155","1"
"19566","ROLL","195661","580","1"
"12709","Pc","6260161548436","35","1"
"10479","SACHET","8886950015224","50","1"
"5523","Pc","4005808160266","1580","1"
"4112","Pc","4006000020471","1070","1"
"9697","BOTTLE","4005900669865","1740","1"
"7673","Pc","8961008222097","740","1"
"1663","Pc","8999777004163","660","1"
"19637","POUCH","8961100091140","68","1"
"19638","BOTTLE","1860074053543","60","1"
"19638","CRATE","","640","12"
"19639","Pc","6260500510421","60","1"
"12066","Pc","856097008999","320","1"
"15149","Pc","8999999052973","320","1"
"19640","Pc","8999999052980","320","1"
"19641","Pc","5022496181501","490","1"
"19642","Pc","6291069700299","490","1"
"19643","Pc","6291069711721","650","1"
"19644","Pc","6291069712698","550","1"
"18974","Pc","894669008190","70","1"
"19645","Pc","6922996520277","90","1"
"19276","Box","8961103500038","290","1"
"19646","Pc","8801073110168","550","1"
"19647","Pc","8801073113800","550","1"
"19649","Pc","3605970859251","19000","1"
"16585","Pump","8999999033194","1580","1"
"9730","Pump","8999999033231","1580","1"
"19650","Pc","6253341429618","300","1"
"3717","Pc","8961101233945","485","1"
"19651","Pc","8999777017293","910","1"
"14524","Pkt","6972707300193","140","1"
"17455","Pc","8901393017045","90","1"
"17454","POUCH","8901393026146","270","1"
"1342","ROLL","8961006070805","125","1"
"20722","JAR","4426423272538","1245","1"
"20723","JAR","4426423272552","1245","1"
"503","Pc","7791293048857","770","1"
"503","Pc","7791293048864","770","1"
"296","Pc","8961008223087","400","1"
"437","JAR","620514020334","320","1"
"20724","Pc","6974443391039","320","1"
"20725","Pc","207251","480","1"
"20726","Pc","3610340672057","1070","1"
"503","Pc","7791293048895","770","1"
"20338","CRATE","","1050","12"
"4709","Pc","47092","35","1"
"10192","BOTTLE","8859108260548","460","1"
"10192","BOTTLE","8859108260593","460","1"
"15424","Pc","8961014263060","510","1"
"14939","Pc","8961014263848","125","1"
"899","Pc","8961014262834","70","1"
"10998","POUCH","8961014264272","530","1"
"239","Pc","8961014263763","99","1"
"7276","Pc","8961014263756","99","1"
"14856","Pc","8961014263817","125","1"
"234","POUCH","8961014264289","285","1"
"897","Pc","8961014262872","99","1"
"3542","Pc","8961014264012","50","1"
"20727","Pc","8700216610384","415","1"
"20728","Pc","8700216610445","410","1"
"13839","Pc","3040506070029","280","1"
"13839","Pc","3040506070043","280","1"
"20729","Box","8961103501721","680","1"
"20730","Box","8961103502421","295","1"
"20731","Box","8961103501745","295","1"
"20732","Pc","6972998060158","320","1"
"20733","Pc","6972998060837","330","1"
"20858","Pc","8904238302078","860","1"
"20861","Pkt","4904530583056","120","1"
"26","1kg","s1","150","1"
"26","2Kg","s2","300","2"
"26","5Kg","s5","750","5"
"7676","Pc","8961008224824","450","1"
"7673","Pc","8961008235455","740","1"
"7674","Pc","8961008235462","1480","1"
"20862","Pc","8980621754778","490","1"
"20863","Pkt","8980621754785","620","1"
"9994","Box","8961003514890","235","1"
"20864","Pc","8964000241103","80","1"
"20865","Box","8964000241134","200","1"
"20866","Pc","208661","290","1"
"20867","Pc","8964000826041","650","1"
"20868","Pc","8964000826690","650","1"
"20869","Pc","8964002664214","650","1"
"20870","Pc","8964000826720","650","1"
"20871","Pc","8964000826737","650","1"
"20872","Pc","8964000826119","650","1"
"20873","Pc","8964000826713","650","1"
"20874","JAR","8964000826478","550","1"
"19342","Pc","4210201154594","2970","1"
"20875","BOTTLE","2023060233391","250","1"
"20875","BOTTLE","m5","250","1"
"20876","SACHET","8886300016116","30","1"
"20877","Box","8961006010214","145","1"
"20878","Box","208781","490","1"
"20879","Box","208791","590","1"
"20880","Box","208801","530","1"
"20881","Box","208811","320","1"
"20882","Box","208821","440","1"
"20883","Box","8964000192092","1180","1"
"20884","JAR","8961005030497","380","1"
"20885","Pkt","8961006090094","590","1"
"20886","Pkt","8961006090117","810","1"
"12709","Pc","6260161548450","35","1"
"12709","Pc","6260161548405","35","1"
"1128","BOTTLE","6291106716214","290","1"
"17554","POUCH","8961014255751","840","1"
"19567","Pc","8964000843864","80","1"
"15671","Pc","8852961021622","110","1"
"7674","Pc","8961008222103","1480","1"
"19164","BOTTLE","191642","820","1"
"19569","Pc","8964002347056","20","1"
"2335","Pump","4005808280827","1820","1"
"18004","Pc","6291107674889","480","1"
"19474","Pc","8901030942686","530","1"
"19570","Pc","8710447340691","1320","1"
"13049","Pkt","7702018490547","1480","1"
"19571","Box","8008857601052","840","1"
"19572","POUCH","8008857400839","700","1"
"13121","Box","0769503783376","230","1"
"19573","Pc","5060068552366","130","1"
"14132","Box","8964003377854","235","1"
"19596","Pc","305210287303","2920","1"
"19598","Pc","195981","890","1"
"14344","JAR","5410126006940","2180","1"
"1540","Pkt","8964003094041","190","10"
"19599","Pump","8980621754617","530","1"
"19600","Pkt","8964001277828","380","1"
"19601","Box","8964002546282","690","1"
"19601","Box","196012","690","1"
"19602","Box","196021","1740","1"
"19602","Box","8964002547593","1740","1"
"19603","Pkt","196031","890","1"
"19603","Pkt","8964002547050","890","1"
"2390","Pc","8964002546459","190","1"
"2390","Pc","23902","190","1"
"19604","Pc","3351500016815","13500","1"
"19605","Pc","9556006014585","430","1"
"19606","Box","8964000769614","2180","1"
"19607","Box","8964000769638","2070","1"
"19608","Pkt","8961008222394","650","1"
"17476","Pc","8964000798980","40","1"
"17476","Pc","8964000799482","40","1"
"17476","Pc","8964000799024","40","1"
"1035","Pkt","8961008222592","2650","1"
"19652","Pc","196521","160","1"
"19653","Pc","196531","220","1"
"19654","Pc","196541","240","1"
"19655","Pc","196551","260","1"
"19656","Pc","196561","270","1"
"19657","Pc","196571","290","1"
"19658","Pc","196581","310","1"
"19659","Box","196591","890","1"
"19660","Box","196601","1530","1"
"19661","Pc","8961102504532","50","1"
"19661","Box","8961102504594","580","12"
"19662","Box","8961102505041","350","1"
"19690","JAR","8964003576585","720","1"
"997","Pkt","8964003083267","2350","1"
"1187","Pkt","8964003083281","2350","1"
"18524","Pkt","185242","260","1"
"19691","Pc","671866277419","70","1"
"10654","TIN","8886451006790","6100","1"
"19692","Box","8964003378301","350","1"
"1663","Pc","42299806","660","1"
"19693","Pc","8964001086178","195","1"
"19694","Pc","8964001086185","200","1"
"20445","Pc","6290171070634","1380","1"
"20445","Pc","6290171070665","1380","1"
"12653","Pc","6290362343684","690","1"
"18373","Pc","6291107675855","620","1"
"20887","POUCH","9311931209013","250","1"
"11040","Pc","6294017119990","320","1"
"20888","Pc","6281006524279","1120","1"
"20889","Pc","4056800867929","890","1"
"20890","Pc","4064666307671","890","1"
"20891","Pc","4056800868209","890","1"
"20892","Pc","4056800868322","890","1"
"20893","Pc","4056800868964","890","1"
"20894","Pc","4056800867806","890","1"
"18675","Pc","159871200999","690","1"
"18675","Pc","159875200999","690","1"
"18675","Pc","159865200999","690","1"
"19057","Pkt","8961008235370","440","1"
"20895","Pc","8964002346707","50","1"
"9197","Pc","8964002345618","50","1"
"9769","Pc","97694","660","1"
"14524","Pkt","6986255580631","140","1"
"19342","Pc","4210201355502","2970","1"
"7856","Pc","8511669909938","370","1"
"20896","BOTTLE","8964000257111","495","1"
"20897","Pc","515000131079","110","1"
"20898","Box","8964000057582","580","30"
"20898","SACHET","515000131925","20","1"
"20899","Pc","839796006213","70","1"
"20899","Pc","839796006206","70","1"
"20900","Pc","209001","380","1"
"20901","Pc","209011","180","1"
"20902","Pc","209021","1370","1"
"20903","Pc","209031","980","1"
"20904","Box","8961003514944","235","1"
"20905","Pc","8964003916077","190","1"
"20906","Pc","209061","340","1"
"20907","Pc","209071","490","1"
"20908","Pc","209081","670","1"
"20734","Pc","207341","320","1"
"20735","Pc","207351","190","1"
"15447","Pc","154472","130","1"
"20736","Pc","207361","170","1"
"20737","Pc","207371","220","1"
"20738","Pc","207381","240","1"
"20739","Pc","207391","345","1"
"20740","Pc","207401","110","1"
"9823","Pc","614514060124","730","1"
"9823","Pc","614514060926","730","1"
"20760","POUCH","8961103501059","50","1"
"20761","POUCH","8961103501066","50","1"
"20762","Box","8964000769508","1290","1"
"20763","Pkt","6921211114796","295","1"
"20764","Pc","6290171072744","3840","1"
"976","Box","8961003512254","295","1"
"10158","Pc","0705632761618","240","1"
"7774","POUCH","8961014256475","830","1"
"20765","Pc","8964003457013","570","1"
"20766","Pc","8964003457006","570","1"
"20138","Pc","180536150999","720","1"
"20767","Pc","796554222035","290","1"
"12195","Pc","8286975430246","490","1"
"20768","Pc","8851932355032","475","1"
"2335","Pump","4005900490612","1820","1"
"20769","TIN","4796918130064","780","1"
"20770","Box","8964001084570","630","1"
"20771","Pc","4056800867882","890","1"
"20772","Pc","8851932399746","550","1"
"20774","Pc","6281006532441","570","1"
"20773","Pc","6281006532410","570","1"
"20775","Pump","8710908657535","1820","1"
"20776","Pump","8851932452212","1220","1"
"20777","Pc","6281006524255","1120","1"
"20778","Pump","8851932280686","1220","1"
"17614","Pc","8901088210553","690","1"
"19835","BOTTLE","8964002619825","300","1"
"20780","ppc","735816675431","900","1"
"20781","Pc","735816798567","900","1"
"20782","Pc","735816678982","900","1"
"20779","Pc","735816877774","900","1"
"20792","Pkt","8961101819125","240","1"
"20791","Pkt","8961101819637","150","1"
"20790","Pc","8961101819569","200","1"
"20789","Pc","8961101819545","200","1"
"20788","POUCH","8961101819613","100","1"
"20787","POUCH","8961101819477","130","1"
"20786","POUCH","8961101819026","160","1"
"20785","POUCH","8961101819002","150","1"
"20784","POUCH","8961101819071","150","1"
"20783","POUCH","8961101819064","110","1"
"20793","Pc","7860121804993","1590","1"
"20794","Pc","815096000670","190","1"
"13","Pkt","8961103601841","380","1"
"20795","Pc","8964000057377","140","1"
"20796","SACHET","8964000902745","40","1"
"20797","Pc","8964000900093","180","1"
"20798","Pc","8964000900086","230","1"
"3893","Pkt","8961008235394","1480","1"
"8984","Pc","8961008235134","630","1"
"18642","Pkt","8961008235202","630","1"
"15757","Box","8961008235325","2490","1"
"10","POUCH","8961103600516","700","1"
"14738","POUCH","8961103600493","1750","1"
"14","POUCH","8961103601810","810","1"
"441","POUCH","620514019192","130","1"
"20799","BOTTLE","5449000054227","160","1"
"20799","CRATE","","920","6"
"20800","Pc","8964000064481","400","1"
"20801","Pkt","8964003283223","860","1"
"4484","Pkt","8961008236988","2350","1"
"19673","Pc","3610340672224","2900","1"
"20928","Pc","8961014263695","140","1"
"20929","Pc","8961014263312","790","1"
"20930","Pc","8961014263503","490","1"
"17643","Pc","8961014263053","290","1"
"7819","Pc","9228032023014","120","1"
"20931","Pc","8961014263688","70","1"
"20932","Pc","8961014263671","25","1"
"9964","Pc","6290171072591","6240","1"
"13683","Pc","136832","800","1"
"13695","Pc","136952","800","1"
"13698","Pc","136982","800","1"
"13692","Pc","136922","800","1"
"13684","Pc","136842","800","1"
"13691","Pc","136912","800","1"
"13680","Pc","136802","800","1"
"13699","Pc","136992","800","1"
"13688","Pc","136882","800","1"
"9842","Pump","8999999518370","1580","1"
"20402","Pc","5054563109422","390","1"
"20933","Pc","725765615541","790","1"
"20934","Pc","5507862014404","170","1"
"20935","Pc","4023568265083","360","1"
"20935","Pc","4023568265076","360","1"
"20935","Pc","4023568265090","360","1"
"20936","Box","8961003516641","235","1"
"20937","Pc","6294003582678","490","1"
"12682","Pc","126823","460","1"
"20938","Pc","6920231380723","440","1"
"20938","Pc","6920241403184","440","1"
"20938","Pc","6920241390590","440","1"
"20938","Pc","6920231383014","440","1"
"20938","Pc","6920231390531","440","1"
"20938","Pc","6920211372830","440","1"
"20939","Pc","6986548881292","390","1"
"10228","Box","6971282340518","650","1"
"10228","Box","6971282340396","650","1"
"10226","Box","6971282340891","360","1"
"14317","Pc","6971282340907","190","1"
"10820","Pc","8286975431045","640","1"
"20138","Pc","10000055662","720","1"
"20138","Pc","10000055198","720","1"
"4028","Pkt","8961008235431","1480","1"
"4486","Pkt","8961008235400","2950","1"
"20940","Pc","8999999034696","680","1"
"20941","Pc","8999999034733","680","1"
"20942","Pc","8999999041656","680","1"
"20943","Pc","8999999527365","680","1"
"20944","Pc","8964000913895","250","1"
"4902","Pc","42211464","220","1"
"14342","Pc","6942836701024","390","1"
"14513","Pc","182039000661","280","1"
"20945","Pc","9647292157961","160","1"
"20946","Pc","8991102024099","160","1"
"20947","Pc","8991102020305","160","1"
"20948","Pc","209481","440","1"
"4027","Pkt","8961008223223","740","1"
"9803","Box","8850014411093","320","1"
"13670","Pc","8850014513889","220","1"
"15787","Pkt","8961101234225","550","1"
"1047","Pkt","6932065901159","150","1"
"15681","Box","8961008235271","1250","1"
"20949","Box","23898745","920","1"
"20950","Box","83365195","920","1"
"20951","Box","23112353","920","1"
"20952","Box","89541562","920","1"
"20953","Box","23158498","920","1"
"20954","Pc","8924282727887","170","1"
"1540","Pkt","695240210144","190","1"
"1047","Pkt","6932065901135","150","1"
"20955","Pc","6260526422067","160","1"
"20955","Pc","6260526424634","160","1"
"20981","Bag","8850477490109","2230","1"
"1223","Pc","8961014263831","125","1"
"1211","Pc","8961014263770","99","1"
"20982","Pc","8961014263305","840","1"
"20983","Pc","8961014263299","840","1"
"7779","Pc","8961014256383","540","1"
"7786","Pc","8961014256284","540","1"
"15663","Pc","8961014263039","290","1"
"20984","Pc","8961103810168","110","1"
"20985","Pc","8961103810090","140","1"
"20986","Pc","8964000768990","660","1"
"15840","Box","7622202245787","1160","24"
"15840","Pc","7622202245794","50","1"
"20987","Pc","209871","2100","1"
"20988","Pc","209881","3550","1"
"20989","Pc","209891","120","1"
"20990","Pc","209901","590","1"
"1465","Pc","8964003820022","1800","1"
"20991","Pc","8926466645420","680","1"
"20992","Pc","6291101523633","240","1"
"20992","Pc","6291101523695","240","1"
"20993","Box","671866278423","340","1"
"20994","Pc","745110941873","110","1"
"20994","Pc","745110941811","110","1"
"20994","Pc","745110941859","110","1"
"20994","Pc","745110941835","110","1"
"20994","Pc","745110941897","110","1"
"14310","Pc","8801051127218","330","1"
"20995","Pc","8961102503429","85","1"
"20996","JAR","725765615510","750","1"
"20997","Pc","8964000057391","90","1"
"20998","Pc","8961005914766","570","1"
"20999","Pc","8961005914735","570","1"
"21000","Box","8961103502698","295","1"
"2335","Pump","4005900788962","1820","1"
"21001","Pc","5060128980566","490","1"
"21002","Pc","4987176150455","2470","1"
"20815","Pc","8002910043445","1320","1"
"20816","Pkt","8964003916053","115","1"
"20817","CRATE","","820","4"
"20817","BOTTLE","8964001179030","220","1"
"18232","Pc","0695240104023","70","1"
"20818","Pc","8961003554278","235","1"
"20819","Pc","8961003554711","235","1"
"20820","POUCH","8961103501905","120","1"
"20822","Pc","2018070500229","490","1"
"20821","Pc","208211","490","1"
"7090","Pc","70902","430","1"
"19969","Pc","6957090003012","290","1"
"20823","Pc","6253341425474","280","1"
"20824","Pc","6253341425481","250","1"
"20825","POUCH","8964000161418","700","1"
"20826","Pc","6340545408157","2340","1"
"20827","Pc","6290201349709","1190","1"
"20828","Pc","8964003778293","2160","1"
"14093","Pc","4005802324916","760","1"
"14093","Pc","4005802324923","760","1"
"14093","Pc","4005802324909","760","1"
"20850","Pc","4006000005799","760","1"
"20850","Pc","4006000005782","760","1"
